video_id,trending_date,title,channel_title,category_id,publish_time,tags,views,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,video_error_or_removed,description,state,lat,lon,geometry
Q-8otmFD1NY,17.14.11,"Veronica Gheorghe, topul celor amuzante bancuri despre bărbați:”Mă face să mă simt ca o gonflabilă",iUmor,24,2017-11-12T21:39:35.000Z,"iUmor|""veronica gheorghe""|""top""|""amuzante""|""bancuri""|""barbati""|""Antena 1""|""platou iumor""|""concurenta""|""sezon 4""|""glume""|""dragoste""|""jurati""|""bendeac""|""delia""|""cheloo""",250875,2582,222,249,https://i.ytimg.com/vi/Q-8otmFD1NY/default.jpg,False,False,False,"Vezi ediția integrală pe ANTENAPLAY: https://goo.gl/iMVQLC \n\n Veronica Gheorghe vine la Iumor și spune mai multe glume despre bărbați. ”Mă face să mă simt ca o gonflabilă, mai ales când fac dragoste cu el dimineața. Nu mă așteaptă și el să mă trezesc...”\n\nAbonează-te la canalul nostru: https://goo.gl/xgQcVC \n\n       Urmăreşte iUmor pe: \n\n       Siteul iUmor: http://a1.ro/iumor/ \n\n       liveVIDEO şi emisiunea integrală doar pe https://antenaplay.ro/iumor \n\n       Facebook: https://www.facebook.com/iUmorAntena1/ \n\n       YouTube network: Antena TV Group",Hessen,51.30000694,9.500029662,POINT (9.500029661999999 51.30000694)
0dBIkQ4Mz1M,17.14.11,PLUSH - Bad Unboxing Fan Mail,iDubbbzTV,23,2017-11-13T17:00:00.000Z,"plush|""bad unboxing""|""unboxing""|""fan mail""|""idubbbztv""|""idubbbztv2""|""things""|""best""|""packages""|""plushies""|""chontent chop""",1014651,127791,1687,13030,https://i.ytimg.com/vi/0dBIkQ4Mz1M/default.jpg,False,False,False,"STill got a lot of packages. Probably will last for another year. On a side note, more 2nd channel vids soon. editing with premiere from now on, gon' be a tedious transition, but i think it's for the best. \n\n__\n\nSUBSCRIBE ► http://www.youtube.com/subscription_center?add_user=iDubbbztv\n\nMain Channel ► https://www.youtube.com/user/iDubbbzTV\nSecond Channel ► https://www.youtube.com/channel/UC-tsNNJ3yIW98MtPH6PWFAQ\nGaming Channel ► https://www.youtube.com/channel/UCVhfFXNY0z3-mbrTh1OYRXA\n\nWebsite ► http://www.idubbbz.com/\n\nInstagram ► https://instagram.com/idubbbz/\nTwitter ► https://twitter.com/Idubbbz\nFacebook ► http://www.facebook.com/IDubbbz\nTwitch ► http://www.twitch.tv/idubbbz\n_",Schleswig Holstein,54.78374778,9.433315388,POINT (9.433315388 54.78374778)
jEtTDPkjoFc,17.14.11,Eminem Performs 'Walk On Water' | MTV EMAs 2017 | Live Performance,MTV International,24,2017-11-12T23:18:18.000Z,"mtv|""uk""|""official""|""Eminem""|""walk on water""|""eminem walk on water""|""beyonce""|""eminem no favors""|""no favors eminem""|""eminem 2017""|""rap""|""eminem lyrics""|""eminem yourself""|""eminem lose yourself""|""eminem rap god""|""eminem mockingbird""|""MTV Emas""|""Emas""|""2017""|""Rita Ora""|""London""|""Hip Hop""|""Rapper""|""Eminem MTV""|""Eminem MTV Emas""|""award show""|""Skylar Grey""",487450,24998,272,2266,https://i.ytimg.com/vi/jEtTDPkjoFc/default.jpg,False,False,False,Eminem performs Walk On Water Ft. Skylar Grey LIVE at the MTV EMAs 2017 in London! \n\nSubscribe to MTV for more great videos and exclusives! https://www.youtube.com/channel/UCuwUfM8E79h2sqp34Fut6kw\n\nGet social with MTV @ \n💋 Twitter: https://twitter.com/MTVUK \n🍺 Instagram: http://instagram.com/mtvuk \n💅 Tumblr: http://mtvuk.tumblr.com\n🍿 Facebook: https://www.facebook.com/mtvuk \n🎷 Official: http://www.mtv.co.uk,Mecklenburg Vorpommern,53.63330408,11.41669861,POINT (11.41669861 53.63330408)
xdjXsDoSU7I,17.14.11,Die meistgesehenen Musikvideos von deutschen YouTubern,Faktastisch,24,2017-11-12T12:34:07.000Z,"faktastisch|""YouTube""|""youtuber""|""musik""|""music""|""everyday saturday""|""julien bam""|""apored""|""bibi""|""bibi h""|""wap bap""|""iblali""|""mert""|""die lochis""|""lion t""",149444,7810,902,1784,https://i.ytimg.com/vi/xdjXsDoSU7I/default.jpg,False,False,False,"Wer mit YouTube reich und berühmt werden möchte, muss seinen Fans und Followern schon eine gute Show bieten. Die Konkurrenz ist groß und um sie auszustechen, recorden immer mehr YouTuber Musik, in der Hoffnung vielleicht sogar einen Fuß in die Tür des Musikgeschäfts zu setzen. In dem folgenden Video zeigen wir euch die größten Hits einiger ausgewählter YouTuber. Die Rangliste ist nach Klicks und nicht nach Beliebtheit sortiert, denn, so viel können wir schon verraten, der erste Platz ist alles andere als beliebt. \n\n➡ Faktastisch jetzt abonnieren: http://bit.ly/faktastisch\n\nGib uns einen Daumen nach oben und schreibe deine Meinung über das Video in die Kommentare.\n\n➡ Faktastisch Tierwelt-Buch auf Amazon: http://amzn.to/2lCYZBr\n➡ Faktastisch Liebe-Buch auf Amazon:  http://amzn.to/2kDK6KL\n➡ Faktastisch auf Facebook: https://www.facebook.com/faktastisch\n➡ Faktastisch auf Instagram: http://instagram.com/faktastisch\n➡ Faktastisch auf Twitter: https://twitter.com/faktastisch\n➡ Faktastisch auf Google+: http://google.com/+FaktastischNet1\n\nSchicke uns Verbesserungsvorschläge oder Ideen für den YouTube-Kanal an: kontakt(aet-Zeichen)faktastisch.net\n\nSprecher: Ear-Catcher (http://ear-catcher.net)",Hamburg,53.55002464,9.999999144,POINT (9.999999144 53.55002464)
KafpNXxuw0E,17.14.11,Hochzeitsvorbereitungen im Central Park | Sarah Nowak l Folge 11 l Fitness Diaries,Fitness Diaries,17,2017-11-12T18:30:00.000Z,"Hochzeitsvorbereitungen im Central Park|""im Central Park""|""Folge 11""|""Sarah Nowak""|""New York Reise""|""New York""|""Verlobung""|""Heiratsantrag""|""Sarah Nowak Heiratsantrag""|""Sarah Nowak Verlobung""|""Sarah Nowak Hochzeit""|""Sarah Nowak Heirat""|""Sarah Hochzeit""|""Die Ruhrpottwache""|""Ruhrpottwache""|""Ruhrpott""|""Duisburg""|""Ruhrpottwache Polizisten""|""Ruhrpottwache ganze Folgen""|""Reality TV""|""SAT.1""|""TV show""|""TV""",21782,134,28,17,https://i.ytimg.com/vi/KafpNXxuw0E/default.jpg,False,False,False,"Sarah und ihr Verlobter sprechen im Central Park in New York über ihre Verlobung und zukünftige Hochzeitspläne. Sie genießen die letzten Wochen zu zweit.\n\n*************************************** \n► Keine Folge mehr verpassen! Fitness Diaries kostenlos abonnieren: http://bit.ly/FitnessDiariesAbo\n► Sarah Nowak bei Fitness Diaries: http://bit.ly/2gcgu6O\n► Alle Fitness Diaries: http://bit.ly/FitnessDiariesGanzeFolgen\n► Sarah Nowak auf YouTube: http://bit.ly/SarahNowak_FD\n***************************************\nFitness Diaries unterstützt vom neuen Opel Crossland X – dem Cross-Over im stylischen SUV-Design von Opel.\n► Mehr zum Opel Crossland X: http://bit.ly/OpelCrosslandX_FD\n***************************************\nFitness Diaries nimmt euch mit in das Leben fünf verschiedener Fitness Bloggerinnen. Wie Sophia Thiel, Sunny Knows, Sarah Nowak, Mady Morrison und Louisa Dellert ihren Alltag meistern, in dem sich alles um Fitness und gesunde Ernährung dreht, seht ihr jeden Sonntag um 18:50 Uhr auf sixx!\n\nImpressum:",Bayern,50.26660748,10.96660681,POINT (10.96660681 50.26660748)
qxGkk5l3Bws,17.14.11,Furia Roja zu stark für Costa Rica: Spanien - Costa Rica 5:0 Highlights | Testspiel | DAZN,Goal Deutschland,17,2017-11-12T09:46:24.000Z,"Spanien Costa Rica|""Spain Costa Rica""|""Spanien - Costa Rica""|""ESPCR""|""Furia Roja""|""Thiago""|""Andres Iniesta""|""David Silva""|""Freundschaftsspiel""|""Highlights""|""Highlights Spanien""|""Highlights Iniesta""|""Iniesta Goal""|""Silva Goal""|""Don Andres""|""Buli Highlights""|""DAZN""|""DAZN Bundesliga""|""DAZN Premier League""|""Goal.com""|""Goal Deutschland""|""SPOX""|""SPOX.com""|""EPL""|""DAZN Fußball""|""DAZN Fußball International""|""DAZN Highlights""|""DAZN Netflix des Sports""|""Netflix Sport""|""Da Zone""",258207,5116,66,296,https://i.ytimg.com/vi/qxGkk5l3Bws/default.jpg,False,False,False,"Furia Roja zu stark für Costa Rica: Spanien - Costa Rica 5:0 Highlights | WM-Quali | DAZN\n\nSpanien nimmt Fahrt auf: In einem sehenswerten Spiel kombiniert die Furia Roja um Bayern-Star Thiago wie in besten Zeiten und demontiert ein völlig überfordertes Costa Rica mit rund 1000 Pässen.\n\n►Sicher dir deinen Gratismonat: http://bit.ly/DAZNfussball\n►Das Programm von DAZN: http://bit.ly/2uFkulD\n►Goal auch auf Facebook: https://de-de.facebook.com/GoalDeutschland/\n►DAZN Bundesliga auf YouTube abonnieren:\nhttps://www.youtube.com/c/DAZNBundesliga?sub_confirmation=1\n►DAZN Premier League auf YouTube abonnieren:\nhttps://www.youtube.com/c/DAZNPremierLeague?sub_confirmation=1\n►DAZN Darts auf YouTube abonnieren: https://www.youtube.com/c/DAZNDarts?sub_confirmation=1\n►Goal auf YouTube abonnieren: https://www.youtube.com/c/GoalDeutschland?sub_confirmation=1\n►SPOX auf YouTube abonnieren:\nhttps://www.youtube.com/user/SPORTPORTAL?sub_confirmation=1\nErlebe tausende Sportevents in HD-Qualität auf allen Geräten. Auf DAZN gibt's europäischen TopFußball\nmit Premier League, Bundesliga-Highlights, La Liga und Ligue 1 sowie den besten US-Sport\naus NFL, NBA, MLB und NHL. Dazu: Fight Sports, Darts, Hockey und vieles mehr - wann und wo du\nwillst.\nERLEBE DEINEN SPORT LIVE UND AUF ABRUF. AUF ALLEN GERÄTEN.\n+++ Über DAZN +++\nDAZN ist ein Livesport-Streamingdienst, der es Fans erlaubt, Sport so zu erleben, wie sie es möchten.\nEgal ob live zu Hause, unterwegs, zeitversetzt oder im Rückblick, DAZN bietet über 8.000\nSportübertragungen pro Jahr und beinhaltet damit das umfangreichste Sportangebot, das es jemals\nbei einem einzelnen Anbieter gegeben hat.\nDAZN bietet einen Gratismonat, kostet danach 9,99 EUR monatlich und kann jederzeit monatlich\ngekündigt werden.\nRegistriere dich direkt und sicher dir deinen Gratismonat: https://www.dazn.com\nImpressum:\nhttp://www.goal.com/de/info/1030/inside/2014/04/03/1744760/impressum?ICID=OP",Thuringen,50.97005292,11.02996212,POINT (11.02996212 50.97005292)
QLPXHC5q6Qw,17.14.11,Julienco: Darum hat er Bibi noch keinen Antrag gemacht!,Promiflash,24,2017-11-13T15:00:13.000Z,"Webstars|""Liebe""|""YouTube-Stars""|""Julian Claßen""|""Bibi Heinicke""",210688,5580,287,300,https://i.ytimg.com/vi/QLPXHC5q6Qw/default.jpg,False,False,False,"Julienco alias Julian Claßen (24) und seine Bibi Heinicke (24) gelten als eines der süßesten YouTube-Traumpaare! Schon seit acht Jahren sind die beiden unzertrennlich und zeigen regelmäßig mit romantischen Fotos, dass sie zusammen überglücklich sind. Bei diesem Anblick fragen sich die rund 7,8 Millionen Follower natürlich, wann endlich geheiratet wird! Jetzt verriet der Kölner, warum die Hochzeitsglocken für die beiden bisher noch nicht geläutet haben: “Ich weiß nicht, wenn ich mich jetzt so verheiraten würde... Ich weiß ja eh, dass ich immer bei der Bibi bleiben würde!” Dass er eines Tages vor seiner Liebsten auf die Knie gehen wird, ist aber dennoch nicht ausgeschlossen! (cfo/sbo)",Thuringen,50.97005292,11.02996212,POINT (11.02996212 50.97005292)
B16Ic88PyQc,17.14.11,Rezo & Kelly MissesVlog - 18 SONGS (Sing-off) / Ich bewerte MUSIK von YOUTUBERN,2Bough,24,2017-11-12T19:46:23.000Z,"analyse|""musik""|""youtube""|""musiker""|""bewertung""|""2bough""|""producer""|""produzieren""|""kelly""|""missesvlog""|""kelly song""|""bausa""|""bausa was du liebe nennst""|""sing off""|""conor maynard""|""conor maynard cover""|""conor""|""materia""|""marsimoto""|""masimoto""|""singing""|""lyrics""|""cover""|""mashup""|""german music""|""german songs""|""german rap music""",106067,10189,119,1069,https://i.ytimg.com/vi/B16Ic88PyQc/default.jpg,False,False,False,"✘ Zum Original: https://youtu.be/ZJ9We4bjcg0\n✘ Mein Instagram: https://www.instagram.com/2bough/\n✘ Benutzte Musik: https://www.youtube.com/2boughmusic\n\nIn diesem Format höre ich mir die Musik von Youtubern an. Es geht darum ihnen Hilfe & Tipps zu bieten, ohne dabei ihre Gefühle zu verletzen (Wir wollen konstruktiv bleiben). Als ehemaliger Produzent von u.A. Kollegah, Sun Diego etc. denke ich, dass ich das fachliche Wissen besitze, mich konstruktiv zu den Liedern zu äußern. Falls ihr noch Vorschläge für schöne Youtuber Musik habt, die eine Bewertung benötigt, dann haut sie in die Kommentare.\n\n✘ Mein neuer Musik-Kanal:\n► https://www.youtube.com/2boughmusic\n\n✘ Wichtige Links:\n► Instagram: https://www.instagram.com/2bough/\n► Discord: https://discord.gg/gsZb5de\n► Twitter: https://twitter.com/2Bough\n► Spotify: https://open.spotify.com/user/2bough\n► Website mit ALLEM: https://www.2Bough.net  \n► Gaming:: https://www.youtube.com/thepump\n\n✘ Mein Equipment (Computer, Kopfhörer etc.):\n► https://www.2bough.net/equipment\n\n► Bisher bewertet: https://www.2bough.net/bisherbewertet\n► Wer bin ich?: https://www.2bough.net/werist2bough\n► OFT gestellte Fragen: https://www.2bough.net/faq\n► Spenden: https://www.tipeeestream.com/2bough/donation\n\n✘ Wichtiges:\n► Mein Mitbewohner: https://www.instagram.com/yared\n► Mein Bester Kumpel: http://bit.ly/2vAXLZ4\n\n✘ Kontakt:\n► Rein Geschäftliches: 2bough@dk71.com\n► Promo, Feedback etc: https://www.2bough.net/promotion\n\nDie mit * gekennzeichneten Links sind sogenannte Affiliate-Links, die mit dem Partnerprogramm von DigiDip verknüpft sind. Kommt über einen solchen Link ein Einkauf zustande, werde ich mit einer Provision beteiligt. Für Dich entstehen dabei keine Mehrkosten. Wo, wann und wie Du ein Produkt kaufst, bleibt natürlich Dir überlassen.",Thuringen,50.97005292,11.02996212,POINT (11.02996212 50.97005292)
nQz2u6RJwgE,17.14.11,Neue STAR WARS-Trilogie geplant | KEVIN SPACEY aus Film entfernt | DISNEY kauft 20th Century Fox?,diefilmfabrik,1,2017-11-13T16:00:06.000Z,"kevin spacey|""house of cards""|""season 6""|""staffel 6""|""house of cards staffel 6""|""alles geld der welt""|""all the money in the world""|""ridley scott""|""wonder woman""|""gal gadot""|""brett ratner""|""louis ck""|""comedian""|""i love you daddy""|""terry crews""|""george takei""|""hikaru sulu""|""richard dreyfuss""|""disney""|""20th century fox""|""star wars""|""rian johnson""|""star wars 8""|""trilogie""|""neue star wars trilogie""|""mad max""|""george miller""|""deadpool 2""|""deadpool 2 poster""",31154,2107,29,444,https://i.ytimg.com/vi/nQz2u6RJwgE/default.jpg,False,False,False,"Nach STAR WARS ist vor STAR WARS, deshalb wird es eine neue Trilogie geben. Das und noch mehr Neuigkeiten gibt es in unserer aktuellen Folge Film News.\n\ndieFilmfabrik auf:\nPatreon: https://www.patreon.com/filmfabrik\nLetterboxd: http://letterboxd.com/diefilmfabrik/\nSoundcloud: https://soundcloud.com/diefilmfabrik\niTunes: https://itunes.apple.com/de/podcast/die-filmfabrik\nFacebook: https://www.facebook.com/diefilmfabrik\nInstagram: http://www.instagram.com/diefilmfabrik\nTwitter: http://www.twitter.com/diefilmfabrik\n\nMusik von: http://www.audionetwork.com\n\nAbonniert uns für weitere Trailer, Reviews, Specials und vieles mehr!",Hessen,51.30000694,9.500029662,POINT (9.500029661999999 51.30000694)
QtR5SwcDSOk,17.14.11,John Oliver - Season 4 Finale,consumer,23,2017-11-13T08:00:56.000Z,[none],159192,3701,44,234,https://i.ytimg.com/vi/QtR5SwcDSOk/default.jpg,False,False,False,From HBO's Last Week Tonight with John Oliver. \nAll rights belong to HBO. Check out the official channel here: \nhttps://www.youtube.com/user/LastWeekTonight,Mecklenburg Vorpommern,53.63330408,11.41669861,POINT (11.41669861 53.63330408)
5BX5ugvK4Ys,17.14.11,"n'Kosove Show - Ragip Begaj, Aida Doçi, Ue Ue Show",n'Kosove Show,23,2017-11-12T19:30:00.000Z,"n’kosove show|""ne kosove show""|""kosove""|""shpetim desku""|""kosova""|""prishtina""|""tirana""|""shqiptar""|""ramush haradinaj""|""humor""|""harta e kosoves""|""shpetimi""|""labinot tahiri""|""onimamedia""|""onimamedia music""|""onima""|""valle""|""n'Kosove Show - Ragip Begaj""|""Aida Doçi""|""Ue Ue Show ( Emisioni i plote )""|""ue ue show""|""aida doci""",201637,403,50,0,https://i.ytimg.com/vi/5BX5ugvK4Ys/default.jpg,True,False,False,"ONIMA - http://smarturl.it/ONIMA\nn'Kosove Show - Ragip Begaj, Aida Doçi, Ue Ue Show ( Emisioni i plote )",Bayern,50.26660748,10.96660681,POINT (10.96660681 50.26660748)
kf3eDxsaJaU,17.14.11,Geschenk an meine Freundin,ApeCrimeTV,24,2017-11-12T17:48:15.000Z,"ApeCrime|""fun""|""unterhaltung""|""harry potter""|""universal studios""|""los angeles""|""andre schiebler""",294983,18037,615,843,https://i.ytimg.com/vi/kf3eDxsaJaU/default.jpg,False,False,False,Zur Crimetime: http://bit.ly/2hmMTIb\n►Beste Entscheidung: http://crimeshop.de\n►Mehr Videos auf ApeCrime: http://youtube.com/apecrime\n✗ bringt Licht in dein Leben:  http://amzn.to/2rODJY9\n✗ hiermit filmen wir:  http://amzn.to/2q6MxfB\n✗ hiermit schneiden wir:  http://amzn.to/2qfjVfF\n\nInstagram:\n►Cengiz: http://instagram.com/cen\n►Jan: http://instagram.com/itsjanmeyer\n►Andre: http://instagram.com/andreschiebler\n\n✗ markierte Links sind Affiliate Links: Dabei geht ein Teil des Erlöses als Provision an mich. Für euch entstehen KEINE Mehrkosten,Berlin,52.52181866,13.40154862,POINT (13.40154862 52.52181866)
T00aGa1ihf8,17.14.11,Das auf dem Bild ist ein netter Mario! ☆ Skribbl.io,GermanLetsPlay,20,2017-11-11T17:37:12.000Z,"Skribbl.io|""Skribbl io""|""Skribbl""|""io""|""Montagsmaler""|""Malen""|""Maler""|""Künstler""|""Zeichnen""|""GermanLetsPlay""|""Maudado""|""Zombey""",265269,15488,272,655,https://i.ytimg.com/vi/T00aGa1ihf8/default.jpg,False,False,False,Skribbl.io Gäste: \nhttp://YouTube.com/c/Maudado\nhttp://YouTube.com/c/Zombey\n\n➜FANARTIKEL: http://GLP.TV/Shop & http://GLP.TV/Kissen\nABO http://GLP.TV • TWITTER http://GLP.TV/Twitter\n--\n➜Livestream: \nhttp://www.GLP.TV/Stream\n\n➜For business only:\nGermanLetsFail[at]gmail.com,Hessen,51.30000694,9.500029662,POINT (9.500029661999999 51.30000694)
JlJ9lgfaWrc,17.14.11,"Слуга Народа 2 - От любви до импичмента, 21 серия",Слуга народа,43,2017-11-13T18:46:28.000Z,"сериал слуга народа 2|""слуга народа 2""|""слуга народа 2 сезон""|""слуга народа сериал""|""слуга народа 21 серия""|""слуга народа новый сезон""|""новый сезон слуга народа""|""слуга народа премьера""|""слуга народа смотреть онлайн""|""сериал слуга народа онлайн""|""смотреть новый слуга народа""|""слуга народа""|""sluga narodu""|""слуга народа квартал 95 смотреть""|""слуга народа когда выйдет""|""сериал в 4к""|""премьера 4к""|""сериал 2017""|""премьера 2017""|""президент Украины""",293205,6706,195,652,https://i.ytimg.com/vi/JlJ9lgfaWrc/default.jpg,False,False,False,"Ze Kubiki - Спортивный влог Владимира Зеленского https://www.youtube.com/watch?v=8BCGAqFamk8\n\nСлуга Народа 2 сезон, серия 21: Василий Голобородько в очередной раз действует нестандартно и отдает свои 2 миллиона, которые предназначались на предвыборную кампанию, на обустройство новых пешеходных переходов в стране, после чего, вопреки всем прогнозам, выходит на первое место в рейтинге кандидатов, что в свою очередь становиться полной неожиданностью для олигархов и подталкивает их к новым действиям против Васи.\n\nСлуга народа 2. От любви до импичмента, все серии - https://www.youtube.com/watch?v=uNbPwegQcag&list=PLSoP62RB3ymkpI7XMMeKs2J1rxmmR3UjG\nОднажды под Полтавой, 4-й сезон 2017 - https://www.youtube.com/watch?v=D4DJ0702OY0&list=PLprXcH5dhunNOvBrziCD5qPYOIMuS-mOT\nВечерний квартал полные выпуски - https://www.youtube.com/watch?v=U9Z01WDAS_s&list=PL58H4uS5fMRzV7nPb-plAadLKf5uA6wu3\nПремьера! Звездные яйца 2017 - https://www.youtube.com/watch?v=2qzEG7DLPcY&list=PL58H4uS5fMRwoHUjf6LSWhLa5a9i0rd-P\nРассмеши Комика 2017 - новый 14 сезон - https://www.youtube.com/playlist?list=PLVgj_ENHZ-jWr18s6dZEFze4QKJJ2ISKh\nСериал комедия Країна У / Краина У - Новый 7-й сезон - https://www.youtube.com/watch?v=M3qVonG1q-M&list=PLprXcH5dhunPAoBulZIXYDDmgP_fLKyIE\nЛига Смеха 2017 - 3 сезон - полные выпуски - https://www.youtube.com/watch?v=f2O_8MEICKw&list=PLP8qlV2aurYopmUJRNwyDb30OzlSyM6wS\nІгри Приколів - повні випуски https://www.youtube.com/watch?v=Ph08__WYeTE&list=PL58H4uS5fMRyWbYgQiUm-uKeOoeuxPDMs",Niedersachsen,53.1299986,8.220004434,POINT (8.220004434 53.1299986)
JzCsM1vtn78,17.14.11,THE LOGANG MADE HISTORY. LOL. AGAIN.,Logan Paul Vlogs,24,2017-11-12T20:19:24.000Z,"logan paul vlog|""logan paul""|""logan""|""paul""|""olympics""|""logan paul youtube""|""vlog""|""daily""|""comedy""|""hollywood""|""parrot""|""maverick""|""bird""|""maverick clothes""|""logan paul dubai""|""dubai""|""logan paul uae""|""uae""|""logan paul meet and greet""|""logan paul meet up""|""logan paul dubai mall""|""the dubai mall""|""logan paul arab""|""arabic""|""arab""|""logan paul age""|""the maverick""|""maverick merch""",4477587,292837,4123,36391,https://i.ytimg.com/vi/JzCsM1vtn78/default.jpg,False,False,False,"Join the movement. Be a Maverick ► https://ShopLoganPaul.com/\nNO ONE CAN STOP US. \nSUBSCRIBE FOR DAILY VLOGS! ► http://bit.ly/Subscribe2Logan\n\nMusic:\nExistence Problem - Marius\nhttps://fanlink.to/MariusExistenceProblem2017\n\nAnimal - The Siege\nhttps://soundcloud.com/theseigemusic/animal\n\nCtrl+Alt+Del - The Siege\nhttps://soundcloud.com/theseigemusic/ctrlaltdel\n\nWatch Yesterday’s Vlog  ► https://youtu.be/TIqqEJg4q7c\n\nADD ME ON:\nINSTAGRAM: https://www.instagram.com/LoganPaul/\nTWITTER: https://twitter.com/LoganPaul\n\nI’m a 22 year old kid living in Los Angeles. I make comedy vids, travel a lot, I have a pretty colorful parrot named Maverick and a savage dog named Kong. This is my life.\nhttps://www.youtube.com/LoganPaulVlogs",Hamburg,53.55002464,9.999999144,POINT (9.999999144 53.55002464)
fe77K74czdA,17.14.11,STRANGER THINGS THEME trifft auf WEST COAST VIBEZ | ► BEAT MAKING - BOF #13 || ONEDAH,ONEDAH - The Hitwonder | Beats on Fleek,24,2017-11-12T15:12:04.000Z,"stranger things theme|""west coast beat""|""beat making""|""beats on fleek""|""onedah""|""stranger things beat""|""making a beat""|""stranger things remix""|""beat making fl studio""|""rap beat 2018""|""hip hop beat 2018""|""stranger things theme remix""|""making a stranger things beat""|""making a beat fl studio""|""making a beat from scratsch""|""Hiphop.de""",31016,819,21,61,https://i.ytimg.com/vi/fe77K74czdA/default.jpg,False,False,False,"Freunde, ich präsentiere euch meine Making a Beat Serie Beats On Fleek. In dieser Folge zeige ich euch wie ich aus dem Stranger Things Theme Song einen West Coast Beat in FL Studio baue. Gebt dem Video nen Daumen hoch und hinterlasst feedback, wenns euch gefällt. 👍 Für mehr Beat Making Videos abonniert meinen Kanal! Lasst uns die 10K knacken Freunde! Viel Spaß mit dem Video ✌️\n➡️ ABONNIEREN: https://goo.gl/RgCE1R ⬅️\n\nAlle Beats die ich produziere entstehen in FL Studio. Ein Beatprogramm was ich schon seit Tag 1 nutze. Mein Stil ist sehr stark geprägt von Producern wie Ryan Leslie, Timbaland, DJ Premier und Scott Storch. Ob Trap Beats oder Hip Hop Beats. Ich versuche dabei so vielfältig und kreativ wie möglich zu sein um mich von der Masse abzuheben. Das heisst, auch wenn ich mal mit dem Trend gehe, versuche ich dennoch in jede Beat Produktion meinen eigenen Stil mit einfließen zu lassen.\n\n🛒 Beat Store | http://onedah.com\n💯 Abonniert | http://bit.ly/1lqPoc4\n📨 Offers & Discounts | http://eepurl.com/byDt2L\n📥 Free Beats Download | https://soundcloud.com/onedahmusic/3-free-beats-by-onedah-buy-free-download-hip-hop-rb-trap\n\n📘 Facebook | https://www.facebook.com/onedahmusic\n🐦 Twitter | https://twitter.com/OnedahHitwonder\n☁️ Soundcloud | https://soundcloud.com/onedahmusic\n📷 Instagram | http://instagram.com/onedah\n👻 Snapchat | @onedahhitwonder\n📧 Email | info@onedah.com\n\n--------------------------------\n🎧 Songs 🎧\n--------------------------------\n► Feature Songs:\nJ. WHITE Feat. ONEDAH - Hannah Montana\nItunes: http://apple.co/2zTzZJ3\n\n► Produzierte Songs:\nNanik - Ich mach mein Ding\nhttp://apple.co/2yXmpFl\n\nNanik - Ünal (Album)\nAuf die Maafakka (Prod. by Onedah)\nShit Boy (Prod. by Onedah)\nhttp://amzn.to/2gVqXaA\n\n--------------------------------\n🎧 Beat Playlists 🎧\n--------------------------------\nR&B Instrumental Beats \n➡️ https://www.youtube.com/playlist?list=PLm7JRA2wNgBUulg3cvbDhEnxlvSrDMPW8\n\nHip Hop Instrumental Beats \n➡️ https://www.youtube.com/playlist?list=PLm7JRA2wNgBW3oxgwmKCr6HitcfYYTy6t\n\nTrap Instrumental Beats \n➡️ https://www.youtube.com/playlist?list=PLm7JRA2wNgBUSrpN2fZk9bGKR7CLRCphK\n\nBeat Making Videos \n➡️ https://www.youtube.com/playlist?list=PLm7JRA2wNgBVtKJ49YMMd0phcM3lTM7dc\n\n--------------------------------\nEnglish Description:\n--------------------------------\nWelcome to the official Youtube channel of ONEDAH - The Hitwonder. If you're looking for more type beats like this SUBSCRIBE NOW! You Got The Lyrics! I Got The Hits! I provide Artists with the hottest and unique beats. Best Type Beats for Best Prices. Onedah.com is your #1 source for the most unique Rap, R&B, Hip Hop & Trap beats on the net. New Beat Making Videos every Week!\n\nI proudly presents my Brand New Beat Making Series Beats on Fleek. I will be making hip hop beats, rap beats, trap beats and many more throughout these episodes. So enjoy and make sure to drop a comment of what you think & Please LIKE / Subscribe!🙏 \n\nYou will find everything about making a beat from scratsch, stranger things theme, how to make beats, beat making in fl studio and making a trap beat on this Channel.\n\nSTRANGER THINGS THEME trifft auf WEST COAST VIBEZ | ► BEAT MAKING - BOF #13 || ONEDAH\nhttps://youtu.be/fe77K74czdA",Thuringen,50.97005292,11.02996212,POINT (11.02996212 50.97005292)
